2022-11-10 17:03:30,024;964815
2022-11-10 17:03:30,883;964950
2022-11-10 17:03:31,071;964979
2022-11-10 17:03:31,946;965118
2022-11-10 17:03:39,883;966342
2022-11-10 17:03:53,477;968448
2022-11-10 17:03:55,165;968708
2022-11-10 17:03:59,631;969409
2022-11-10 17:04:04,495;970164
2022-11-10 17:04:06,573;970474
2022-11-10 17:04:10,432;971080
2022-11-10 17:04:20,073;972569
2022-11-10 17:04:21,151;972738
2022-11-10 17:04:21,541;972800
2022-11-10 17:04:22,541;972958
2022-11-10 17:04:28,432;973872
2022-11-10 17:04:29,432;974027
2022-11-10 17:04:31,776;974390
2022-11-10 17:04:35,170;974906
2022-11-10 17:04:36,217;975070
2022-11-10 17:04:41,061;975800
2022-11-10 17:04:42,358;975999
2022-11-10 17:04:43,717;976199
2022-11-10 17:04:47,467;976780
2022-11-10 17:04:54,342;977838
2022-11-10 17:04:57,014;978248
2022-11-10 17:04:57,295;978291
2022-11-10 17:04:57,498;978323
2022-11-10 17:04:58,639;978503
2022-11-10 17:04:59,842;978678
2022-11-10 17:05:05,733;979582
2022-11-10 17:05:07,718;979890
2022-11-10 17:05:08,911;980077
2022-11-10 17:05:11,005;980407
2022-11-10 17:05:11,365;980463
2022-11-10 17:05:20,083;981823
2022-11-10 17:05:20,333;981862
2022-11-10 17:05:25,927;982733
2022-11-10 17:05:29,427;983268
2022-11-10 17:05:29,787;983323
2022-11-10 17:05:33,708;983938
2022-11-10 17:05:37,115;984469
2022-11-10 17:05:45,022;985693
2022-11-10 17:05:55,490;987314
2022-11-10 17:05:55,662;987340
2022-11-10 17:06:10,757;989675
2022-11-10 17:06:15,554;990411
2022-11-10 17:06:15,882;990462
2022-11-10 17:06:16,866;990618
2022-11-10 17:06:18,069;990803
2022-11-10 17:06:22,163;991447
2022-11-10 17:06:29,366;992569
2022-11-10 17:06:36,335;993638
2022-11-10 17:06:39,944;994189
2022-11-10 17:06:40,554;994282
2022-11-10 17:06:41,272;994394
2022-11-10 17:06:49,210;995589
